,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,YearRemodAddIsMissing,HouseAge,RemodelAge,RatioBsmt,HasSecondFloor,AvgRoomSize,HasGarage,GarageAge,HasWoodDeck,TotalPorchSF,HasPorch,HasMiscFeature
1187,20,RL,89.0,12461,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,ImStucc,ImStucc,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1624.0,GasA,Ex,Y,SBrkr,1624,1.0,0.0,2,0,2,1,Gd,Typ,1,Fa,Attchd,RFn,3.0,TA,TA,Y,0,0,Ex,GdPrv,Shed,7,2006,WD,Normal,0,12,11.0,0.896551724137931,0,324.8,1,12.0,0,306,1,0
1188,60,RL,68.0,8935,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,831.0,GasA,Ex,Y,SBrkr,1660,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,144,0,Ex,MnPrv,Shed,7,2009,WD,Normal,0,7,7.0,0.0,1,237.14285714285714,1,7.0,1,68,1,0
1189,60,RL,60.0,7500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,994.0,GasA,Gd,Y,SBrkr,1804,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,140,0,Ex,MnPrv,Shed,6,2010,WD,Normal,0,11,11.0,0.0,1,257.7142857142857,1,11.0,1,60,1,0
1190,190,RL,74.0,32463,Pave,Grvl,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,1249.0,GasA,Ex,Y,SBrkr,1622,1.0,0.0,1,0,3,1,TA,Typ,1,TA,2Types,Fin,4.0,TA,TA,Y,439,0,Gd,MnPrv,Shed,3,2007,WD,Normal,0,46,32.0,0.9279423538831065,0,231.71428571428572,1,32.0,1,0,0,0
1191,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,776.0,GasA,Ex,Y,SBrkr,1441,0.0,0.0,2,1,2,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,206,0,Ex,GdPrv,Shed,11,2007,WD,Normal,0,8,7.0,0.0,1,288.2,1,8.0,1,0,0,0
1192,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,Gambrel,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,Unf,Unf,702.0,GasA,Gd,Y,SBrkr,1472,0.0,0.0,1,0,3,1,Gd,Typ,0,Gd,Detchd,Unf,1.0,TA,Fa,P,0,0,Ex,GdWo,Shed,7,2007,WD,Normal,0,82,13.0,0.0,1,245.33333333333334,1,82.0,0,84,1,0
1193,120,RM,74.0,4500,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1224.0,GasA,Ex,Y,SBrkr,1224,1.0,0.0,2,0,2,1,TA,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,0,0,Gd,MnPrv,Shed,6,2009,WD,Normal,0,10,10.0,0.7214052287581699,0,244.8,1,10.0,0,304,1,0
1194,60,RL,80.0,9364,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,663.0,GasA,TA,Y,SBrkr,1352,0.0,0.0,1,1,4,1,TA,Typ,0,TA,Attchd,Fin,1.0,TA,TA,Y,379,0,Ex,MnPrv,Shed,3,2010,WD,Normal,0,41,41.0,0.5595776772247361,1,193.14285714285714,1,41.0,1,36,1,0
1195,60,RL,51.0,8029,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,728.0,GasA,Ex,Y,SBrkr,1456,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,Fin,2.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,7,2008,WD,Normal,0,3,3.0,0.0,1,182.0,1,3.0,1,24,1,0
1196,60,RL,58.0,14054,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,879.0,GasA,Ex,Y,SBrkr,1863,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,11,2006,New,Partial,0,0,0.0,0.0,1,207.0,1,0.0,1,17,1,0
1197,75,RM,65.0,8850,Pave,Grvl,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,815.0,GasA,Ex,Y,SBrkr,1690,0.0,0.0,1,0,3,1,TA,Typ,1,Gd,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2006,ConLw,Normal,1,90,90.0,0.0,1,241.42857142857142,1,90.0,0,330,1,0
1198,20,RL,70.0,9100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1212.0,GasA,Ex,Y,SBrkr,1212,0.0,0.0,2,0,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,356,0,Ex,MnPrv,Shed,6,2009,WD,Normal,0,8,8.0,0.0,0,202.0,1,8.0,1,0,0,0
1199,20,RL,75.0,11235,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1051.0,GasA,Gd,Y,SBrkr,1382,0.0,0.0,1,1,3,1,TA,Typ,1,Po,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,10,2006,WD,Normal,0,43,27.0,0.5204567078972407,0,230.33333333333334,1,32.0,0,82,1,0
1200,20,RL,71.0,9353,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,864.0,GasA,Gd,Y,SBrkr,864,0.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,7,2006,Oth,Abnorml,0,36,36.0,0.0,0,172.8,1,34.0,0,0,0,0
1201,60,RL,80.0,10400,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Av,Unf,Unf,866.0,GasA,Ex,Y,SBrkr,1779,0.0,0.0,2,1,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,198,0,Ex,MnPrv,Shed,3,2009,WD,Normal,0,11,11.0,0.0,1,296.5,1,11.0,1,36,1,0
1202,50,RM,50.0,6000,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,884.0,GasA,Ex,Y,SBrkr,1348,1.0,0.0,1,0,3,1,TA,Typ,1,Fa,Detchd,Unf,1.0,TA,TA,N,0,0,Ex,MnPrv,Shed,5,2009,WD,Normal,0,84,12.0,0.0,1,269.6,1,49.0,0,208,1,0
1203,20,RL,75.0,9750,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1630.0,GasA,Ex,Y,SBrkr,1630,0.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,74,0,Ex,MnPrv,Shed,10,2009,WD,Normal,0,9,8.0,0.0,0,271.6666666666667,1,9.0,1,234,1,0
1204,20,RL,78.0,10140,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,1056.0,GasA,Ex,Y,SBrkr,1074,1.0,0.0,1,1,3,1,TA,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,Fa,MnPrv,Shed,7,2006,WD,Normal,0,31,31.0,0.7462121212121212,0,179.0,1,31.0,0,88,1,0
1205,20,RL,90.0,14684,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,2158.0,GasA,Gd,Y,SBrkr,2196,0.0,0.0,2,0,3,1,Gd,Typ,1,TA,Attchd,RFn,3.0,TA,TA,Y,84,0,Ex,MnPrv,Shed,6,2009,WD,Normal,0,19,18.0,0.30676552363299353,0,313.7142857142857,1,19.0,1,70,1,0
1206,20,RH,67.0,8900,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056.0,GasA,TA,Y,SBrkr,1056,1.0,0.0,1,0,2,1,TA,Typ,0,TA,Detchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,11,2006,WD,Normal,0,40,40.0,1.0,0,211.2,1,40.0,0,42,1,0
1207,20,RL,70.0,9135,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1682.0,GasA,Ex,Y,SBrkr,1700,1.0,0.0,2,0,3,1,Gd,Typ,0,TA,Attchd,RFn,2.0,TA,TA,Y,192,0,Ex,MnPrv,Shed,5,2006,WD,Normal,0,3,3.0,0.20214030915576695,0,242.85714285714286,1,3.0,1,23,1,0
1208,20,RL,70.0,7763,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Rec,BLQ,931.0,GasA,TA,Y,SBrkr,1283,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,10,2008,WD,Normal,0,46,28.0,0.6573576799140709,0,213.83333333333334,1,28.0,0,0,0,0
1209,20,RL,85.0,10182,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,1660.0,GasA,Ex,Y,SBrkr,1660,1.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,322,0,Ex,GdPrv,Shed,5,2006,New,Partial,0,0,0.0,0.7349397590361446,0,207.5,1,0.0,1,50,1,0
1210,60,RL,70.0,11218,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1055.0,GasA,Ex,Y,SBrkr,1845,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,635,0,Ex,GdPrv,Shed,5,2010,WD,Normal,0,18,18.0,0.0,1,230.625,1,18.0,1,104,1,1
1211,50,RL,152.0,12134,Pave,Grvl,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,559.0,GasA,Gd,Y,SBrkr,1752,0.0,0.0,2,0,4,1,TA,Typ,0,TA,Basment,RFn,2.0,TA,TA,Y,325,0,Ex,MnPrv,Shed,6,2010,WD,Normal,0,22,5.0,0.7638640429338104,1,219.0,1,22.0,1,12,1,0
1212,30,RL,50.0,9340,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,672.0,GasA,TA,Y,SBrkr,672,1.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,N,0,0,Gd,MnPrv,Shed,8,2009,WD,Normal,1,68,68.0,0.5119047619047619,0,168.0,1,68.0,0,113,1,0
1213,80,RL,72.0,10246,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,Gd,CBlock,TA,Gd,Av,GLQ,Unf,648.0,GasA,Ex,Y,SBrkr,960,1.0,1.0,0,0,0,1,TA,Typ,0,TA,Attchd,Unf,1.0,TA,TA,Y,88,0,Ex,MnPrv,Shed,5,2006,WD,Normal,0,41,5.0,1.0,0,320.0,1,41.0,1,0,0,0
1214,85,RL,69.0,10205,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,925.0,GasA,TA,Y,SBrkr,999,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,150,0,Ex,MnPrv,Shed,5,2006,WD,Normal,0,44,44.0,0.8475675675675676,0,166.5,1,44.0,1,72,1,0
1215,20,RL,99.0,7094,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,894.0,GasA,TA,Y,SBrkr,894,0.0,0.0,1,0,3,1,TA,Typ,0,TA,Detchd,RFn,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2007,WD,Normal,0,41,41.0,0.6196868008948546,0,178.8,1,41.0,0,0,0,0
1216,90,RM,68.0,8930,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,Slab,TA,TA,No,ALQ,Unf,0.0,GasA,TA,Y,SBrkr,1902,0.0,0.0,2,0,4,2,TA,Typ,0,TA,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,4,2010,WD,Normal,0,32,32.0,0.0,1,237.75,1,32.0,0,0,0,0
1217,20,FV,72.0,8640,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1300.0,GasA,Ex,Y,SBrkr,1314,1.0,0.0,2,0,3,1,Gd,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,135,0,Ex,GdPrv,Shed,9,2009,New,Partial,0,0,0.0,0.72,0,219.0,1,0.0,1,112,1,0
1218,50,RM,52.0,6240,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,Unf,0.0,GasA,Gd,N,SBrkr,912,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Detchd,Unf,0.0,TA,TA,N,0,0,Ex,MnPrv,Shed,7,2006,WD,Normal,1,59,59.0,0.0,1,304.0,0,0.0,0,0,0,0
1219,160,RM,21.0,1680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,672.0,GasA,TA,Y,SBrkr,1218,0.0,0.0,1,1,3,1,TA,Typ,0,Fa,Detchd,Unf,0.0,TA,TA,N,201,0,Ex,GdPrv,Shed,4,2006,WD,Abnorml,0,35,35.0,0.0,1,174.0,0,0.0,1,0,0,0
1220,20,RL,66.0,7800,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,912.0,GasA,TA,Y,SBrkr,912,0.0,0.0,1,0,2,1,TA,Typ,0,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,11,2006,WD,Abnorml,0,42,42.0,1.0,0,182.4,1,42.0,0,0,0,0
1221,20,RL,55.0,8250,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,952.0,GasA,Ex,Y,SBrkr,1211,0.0,0.0,1,0,3,1,TA,Typ,1,TA,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,8,2008,WD,Normal,0,40,40.0,0.7794117647058824,0,242.2,1,40.0,0,63,1,0
1222,50,RL,78.0,10496,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,1040.0,GasA,Ex,Y,SBrkr,1846,0.0,0.0,2,0,3,1,TA,Typ,1,Gd,Attchd,Unf,1.0,TA,TA,Y,0,0,Ex,GdWo,Shed,1,2007,WD,Normal,1,58,58.0,0.18846153846153846,1,263.7142857142857,1,58.0,0,0,0,0
1223,20,RL,89.0,10680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,2136.0,GasA,TA,N,FuseA,2136,0.0,0.0,2,0,4,1,TA,Mod,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,10,2006,WD,Normal,0,55,55.0,0.3539325842696629,0,305.14285714285717,1,55.0,0,30,1,0
1224,60,RL,60.0,15384,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,788.0,GasA,Ex,Y,SBrkr,1490,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,0,Ex,MnPrv,Shed,2,2008,WD,Normal,0,4,3.0,0.9187817258883249,1,186.25,1,4.0,1,75,1,0
1225,80,RL,65.0,10482,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,588.0,GasA,Ex,Y,SBrkr,1138,0.0,1.0,1,0,3,1,TA,Typ,0,Gd,Attchd,RFn,1.0,TA,TA,Y,224,0,Ex,MnWw,Shed,6,2007,WD,Normal,0,49,49.0,0.8622448979591837,0,189.66666666666666,1,49.0,1,0,0,0
1226,60,RL,86.0,14598,Pave,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,894.0,GasA,Ex,Y,SBrkr,1933,0.0,0.0,2,1,4,1,Gd,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,100,0,Ex,GdPrv,Shed,1,2008,WD,Normal,0,1,1.0,0.0,1,214.77777777777777,1,1.0,1,18,1,0
1227,20,RL,72.0,8872,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,912.0,GasA,Ex,Y,SBrkr,912,1.0,0.0,1,0,2,1,Gd,Typ,0,Gd,Detchd,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,12,2008,WD,Normal,0,43,0.0,0.6524122807017544,0,182.4,1,16.0,0,240,1,0
1228,120,RL,65.0,8769,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,766.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1702.0,GasA,Ex,Y,SBrkr,1702,1.0,0.0,1,1,1,1,Ex,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,10,2008,New,Partial,0,0,0.0,0.9048178613396005,0,243.14285714285714,1,0.0,0,296,1,0
1229,80,RL,70.0,7910,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,Hip,CompShg,BrkFace,HdBoard,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1075.0,GasA,Gd,Y,SBrkr,1507,0.0,0.0,2,0,4,1,TA,Maj1,0,Gd,Basment,Unf,1.0,TA,TA,Y,0,0,Ex,GdWo,Shed,8,2008,WD,Normal,0,48,48.0,0.6195348837209302,0,215.28571428571428,1,48.0,0,0,0,0
1230,90,RL,72.0,18890,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,Shed,CompShg,Plywood,Plywood,BrkFace,1.0,TA,TA,CBlock,Gd,TA,No,GLQ,Rec,1361.0,GasA,Ex,Y,SBrkr,2620,0.0,0.0,2,2,4,2,TA,Typ,1,TA,BuiltIn,RFn,2.0,TA,TA,N,155,0,Ex,MnPrv,Gar2,8,2007,WD,Normal,0,30,30.0,0.520940484937546,1,218.33333333333334,1,30.0,1,169,1,1
1231,90,RL,70.0,7728,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,1106.0,GasA,TA,Y,SBrkr,1190,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,Unf,2.0,TA,TA,Y,0,0,Ex,GdWo,Shed,5,2006,WD,Normal,0,44,44.0,0.7260397830018083,0,198.33333333333334,1,44.0,0,18,1,0
1232,90,RL,70.0,9842,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,Slab,TA,TA,No,ALQ,Unf,0.0,GasA,TA,Y,SBrkr,1224,0.0,0.0,2,0,2,2,TA,Typ,0,Gd,CarPort,Unf,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,3,2007,WD,Normal,0,45,45.0,0.0,0,204.0,1,45.0,0,0,0,0
1233,20,RL,73.0,12160,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,Plywood,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,1188.0,GasA,Fa,Y,SBrkr,1188,1.0,0.0,1,0,3,1,TA,Typ,0,Gd,Attchd,RFn,2.0,TA,TA,Y,0,0,Ex,MnPrv,Shed,5,2010,COD,Abnorml,0,51,51.0,0.8417508417508418,0,198.0,1,51.0,0,0,0,0
1234,70,RH,55.0,8525,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,Av,Unf,Unf,940.0,GasA,TA,N,FuseA,1964,0.0,0.0,1,1,4,1,TA,Typ,0,Gd,Detchd,Unf,0.0,TA,TA,N,0,0,Ex,MnPrv,Shed,11,2008,WD,Abnorml,1,97,97.0,0.0,1,280.57142857142856,0,0.0,0,192,1,0
